review_id,review_text,sentiment_label,sentiment_score,identified_theme
1436,truly one step ahead,POSITIVE,0.9998230338096619,General User Feedback
1437,best,POSITIVE,0.9997941851615906,General User Feedback
1438,nice application,POSITIVE,0.9998229146003723,General User Feedback
1439,bast smart bank sistem dashen amole dashen bamk,POSITIVE,0.9796093106269836,General User Feedback
1440,best app,POSITIVE,0.999686598777771,General User Feedback
1441,ለአጠቃቀም እጅግ ቀላልና ድህንነቱ የተጠበቀ ነው።,NEGATIVE,0.9200407862663269,General User Feedback
1442,"Worst app possible, I don't think it gets worse than this. Least user friendly process to exchange your own money, far too many hurdles you have to get past to make a simple money transfer. Even after getting past all the hurdles you are restricted with a min and I believe a max amount of your own money you have access to, not to mention time restrictions; I wasn't able to access my money past midnight multiple times. You can't change tab to another app, having opened this without it crashing.",NEGATIVE,0.9994826316833496,Transaction Performance
1443,I'm a Dashen Bank customer as I know its function and duty. Thanks.,POSITIVE,0.9982101917266846,General User Feedback
1444,Amole is the digital mobile application what i prefer.,POSITIVE,0.9839358329772949,General User Feedback
1445,nice,POSITIVE,0.9998552799224854,General User Feedback
1446,best mobile banking app👍,POSITIVE,0.9994445443153381,General User Feedback
1447,Complicated and fake app,NEGATIVE,0.9995527863502502,General User Feedback
1448,Its Good updation from Previous,POSITIVE,0.9963968396186829,General User Feedback
1449,yarid dima,NEGATIVE,0.9857510328292847,General User Feedback
1450,Best app,POSITIVE,0.999686598777771,General User Feedback
1451,"Requires updates too frequently, often has server related issues, the fingerprint always requires updating, it's the most unreliable app I've used and always fails when you want to make urgent payments.",NEGATIVE,0.9995680451393127,Transaction Performance
1452,dashin,POSITIVE,0.999108612537384,General User Feedback
1453,disappointed because of option to transfer cash on telebirr is limited for self only.... those and other similar given choices by the bank used us to choose this bank over others! no doubt I will be not preferring this bank with no unique incentives.,NEGATIVE,0.9996254444122314,Transaction Performance
1454,everything is perfect,POSITIVE,0.9998743534088135,General User Feedback
1455,Dashin Bank#1,POSITIVE,0.9960812926292419,General User Feedback
1456,Both Amole & Dashen superApp are by far the worst mobile banking apps i have ever came across. if only there is 0 star option,NEGATIVE,0.9997686743736267,General User Feedback
1457,"funny app, so much gymnastics just to be an app for sending and receiving money.",POSITIVE,0.9542819857597351,Transaction Performance
1458,I use this app so many times so i like it,POSITIVE,0.9994094371795654,General User Feedback
1459,Why did u change the option to transfer to other tellebirr account,NEGATIVE,0.9981628060340881,Transaction Performance
1460,It's nice and simple to use app.,POSITIVE,0.9998540878295898,General User Feedback
1461,Just 👍,NEGATIVE,0.7853999733924866,General User Feedback
1462,Not god its,NEGATIVE,0.9877737164497375,General User Feedback
1463,Regarding Internet banking i really choice a Dashen Bank and I have one recommendation for app developer shall considere the low android level means 4-6 android to adress all types of android users because now a days the current updated app can't support such android.Thanks!!!,NEGATIVE,0.9675478339195251,UI & Design Feedback
1464,It doesn't work,NEGATIVE,0.9997813105583191,General User Feedback
1465,ምርጥ,NEGATIVE,0.697056770324707,General User Feedback
1466,Best,POSITIVE,0.9997941851615906,General User Feedback
1467,Please the update is refused to be download on my phone tecno f1. Please solve this issue ASAP,NEGATIVE,0.998185932636261,UI & Design Feedback
1468,Excellent app,POSITIVE,0.9998356103897095,General User Feedback
1469,"Very poor service, always not responding when ever we need to transfer I rate it 0 !",NEGATIVE,0.9998088479042053,Transaction Performance
1470,The recent update is broken. It diesn't allow to take screen shots (which by it self is not a problem) and the share button of a transaction doesn't work nor it will download the transaction receipt. I know security is especially important for banking systems but such a huge limitations on functionality will not serve the app any good. I guess the super app is the way to go.,NEGATIVE,0.999530553817749,Transaction Performance
1471,It is good but have so much problem ...even it say not compateble to your phone...it not easy for work ..,NEGATIVE,0.8345469236373901,General User Feedback
1472,Dashen bank ATM,POSITIVE,0.7306433320045471,General User Feedback
1473,Good,POSITIVE,0.9998161196708679,General User Feedback
1474,Good Banking App,POSITIVE,0.999841570854187,General User Feedback
1475,stay hamble,POSITIVE,0.9980903267860413,General User Feedback
1476,Great,POSITIVE,0.9998630285263062,General User Feedback
1477,ይሄ አሪፍ,NEGATIVE,0.7850593328475952,General User Feedback
1478,good app i like it but still i am confused because i cannot use prperly so Please check the app,POSITIVE,0.7858697772026062,General User Feedback
1479,Very slow and it seems it needs update everytime,NEGATIVE,0.9995964169502258,App Stability & Speed
1480,Open app amole dashin,POSITIVE,0.984882652759552,App Stability & Speed
1481,Akiliua,POSITIVE,0.9098019599914551,General User Feedback
1482,Perfiekt,NEGATIVE,0.83565354347229,General User Feedback
1483,Help,POSITIVE,0.9892712831497192,General User Feedback
1484,Good app,POSITIVE,0.9998493194580078,General User Feedback
1485,A very fast mobile banking app,POSITIVE,0.9989713430404663,General User Feedback
1486,Good job,POSITIVE,0.999835729598999,General User Feedback
1487,It's nice and easy to use,POSITIVE,0.999874472618103,General User Feedback
1488,Nice app,POSITIVE,0.9998061060905457,General User Feedback
1489,Good app i used it always,POSITIVE,0.9998261332511902,General User Feedback
1490,It is very very slow pls update,NEGATIVE,0.9995800852775574,App Stability & Speed
1491,Very slow and it seems that every update something else is not working. The latest update doesn't allow me to use biometrics anymore and maximum daily transfer to Telebirr is 5k?!,NEGATIVE,0.9997690320014954,Transaction Performance
1492,Good app Amole Wonderful,POSITIVE,0.9998674392700195,General User Feedback
1493,This app needs many modifications. It takes long time to log in to the account. It is not as fast as CBE. please Update it🙏🙏🙏,NEGATIVE,0.9994195699691772,UI & Design Feedback
1494,"The app is cool, but unlike other banks they don't provide a receipt for mobile banking transactions, which makes it useless for payments that require receipt",NEGATIVE,0.995299220085144,Transaction Performance
1495,I am glad to customer with you .I have plan to use dube ale and amole.,POSITIVE,0.9921646118164062,General User Feedback
1496,WOW that's awesome,POSITIVE,0.9998595714569092,General User Feedback
1497,I cant choose select an account,NEGATIVE,0.9820990562438965,General User Feedback
1498,Good👍,NEGATIVE,0.697056770324707,General User Feedback
1499,wow,POSITIVE,0.999592125415802,General User Feedback
1500,we needs modification at all !,NEGATIVE,0.9979633092880249,General User Feedback
1501,It was good at first but now the system is very bad.please try to fix it.,NEGATIVE,0.9997218251228333,General User Feedback
1502,Generic error how tofix,NEGATIVE,0.9997232556343079,App Stability & Speed
1503,Fast and suitable to learn.,POSITIVE,0.99983811378479,UI & Design Feedback
1504,"The app is extremely slow, often stuck on the logo. Security is poor, requiring only username/password. This allows unauthorized transactions. A large company like yours needs stronger security, such as two-factor authentication. The app's speed lags significantly compared to others. Numerous updates are needed to improve performance and security. Currently, it's a frustrating and time-wasting experience.",NEGATIVE,0.9997192025184631,Account Access Issues
1505,Sometimes it's soo slow,NEGATIVE,0.9970604777336121,App Stability & Speed
1506,the best app I used always,POSITIVE,0.9996992349624634,General User Feedback
1507,Amole apk is ..... it's very good apk . please used amole Apk,POSITIVE,0.9997653365135193,General User Feedback
1508,fast and secure app,POSITIVE,0.9989577531814575,General User Feedback
1509,Ok,POSITIVE,0.9997851252555847,General User Feedback
1510,I am new for this App let me to use and i will rate 5 star while i get Satisfie,POSITIVE,0.9872545599937439,General User Feedback
1511,Yeb,POSITIVE,0.789322018623352,General User Feedback
1512,Good Ait service!,POSITIVE,0.9997960925102234,General User Feedback
1513,Sisay mustefa abani,POSITIVE,0.8329893350601196,General User Feedback
1514,Wow,POSITIVE,0.999592125415802,General User Feedback
1515,"It can't load, even in a fast network connection. This app is so bad that it needs fixing",NEGATIVE,0.9997859597206116,App Stability & Speed
1516,The best mobile banking in Ethiopia 👍👍,POSITIVE,0.9997841715812683,General User Feedback
1517,Thnk you,POSITIVE,0.8047777414321899,General User Feedback
1518,I like this app b/c it has many options and easily useable,POSITIVE,0.9980233907699585,General User Feedback
1519,Its nice but it does not have speed it requires a lot of patience it will not be for a problem,POSITIVE,0.9054859280586243,UI & Design Feedback
1520,It is better if he blinks (ከንግድ ባንክ666).,NEGATIVE,0.9917783141136169,General User Feedback
1521,Naysssss,NEGATIVE,0.9773305654525757,General User Feedback
1522,It's good,POSITIVE,0.9998360872268677,General User Feedback
1523,Big love,POSITIVE,0.9998681545257568,General User Feedback
1524,Excellent,POSITIVE,0.9998434782028198,General User Feedback
1525,Please decrease app size,NEGATIVE,0.9971163272857666,General User Feedback
1526,It's great,POSITIVE,0.9998691082000732,General User Feedback
1527,Alem Zeleqe,POSITIVE,0.7574894428253174,General User Feedback
1528,❤️,NEGATIVE,0.697056770324707,General User Feedback
1529,Great Financial App,POSITIVE,0.9998390674591064,General User Feedback
1530,Deshan bank,POSITIVE,0.983860969543457,General User Feedback
1531,"Still in love with it but while the app start to open, it takes time pls upgrade & fix the bug.",NEGATIVE,0.9972243309020996,App Stability & Speed
1532,It's such an amazing app. Truly Dashen bank is always one step ahead of other banks in 🇪🇹 👍,POSITIVE,0.9998195767402649,General User Feedback
1533,Best App for all users.,POSITIVE,0.9997850060462952,General User Feedback
1534,I ilke very much,POSITIVE,0.9962044358253479,General User Feedback
1535,"The app suffers from severe performance issues, particularly with response times. The backend seems to have high latency, as the OTP generation and delivery process consistently delays, even after the server acknowledges that it has been sent. API requests frequently fail, returning non-descriptive error messages that lack proper exception handling, making it difficult for users to understand the issue. I know you will gonne say""ehe yedekem hzb teche alteche"", but that it.",NEGATIVE,0.9994392991065979,Account Access Issues
1536,"The security, cool, every time OTP!! The UI, let's not talk about the UI, But how the heck it says ""offline mode is not available"" something like that, when I enter more than the max amount to transfer. Fellas i am a web dev, this is bad UX. It needs update on the UX. Will see the UI later.",NEGATIVE,0.999771773815155,Account Access Issues
1537,Select from Sending account option not working when trying to send to other banks,NEGATIVE,0.9983751773834229,Transaction Performance
1538,It's not working,NEGATIVE,0.9997857213020325,General User Feedback
1539,nice App,POSITIVE,0.9998061060905457,General User Feedback
1540,የአንደኛ ቀዳሚ ምርጫችን ዳሽን ባንክ ሁልጊዜ አንድ እርምጃ ቀዳሚ። የአሞሌ አስጠቃሚ።,NEGATIVE,0.9510266780853271,General User Feedback
1541,በጠም ውደድኩት ስህተት ከለው በጠም መዝገቱ ደስ ብሎኛል,NEGATIVE,0.9239576458930969,General User Feedback
1542,🔥,NEGATIVE,0.697056770324707,General User Feedback
1543,"Although the application is good, but, it is difficult to get out. The app does not work to get out with the back cursor . Fix it quickly.",NEGATIVE,0.9995861649513245,UI & Design Feedback
1544,Go,POSITIVE,0.9994152784347534,General User Feedback
1545,"I like thise app it is smart app,but when i make one mistake it will automatically block",NEGATIVE,0.9955797791481018,General User Feedback
1546,Suaud,POSITIVE,0.7671434879302979,General User Feedback
1547,wenderfull,POSITIVE,0.9393948316574097,General User Feedback
1548,Nice app in Ethiopia,POSITIVE,0.9995818734169006,General User Feedback
1549,simply the best,POSITIVE,0.9998356103897095,General User Feedback
1550,Very nice mob app,POSITIVE,0.9997592568397522,General User Feedback
1551,"I hate this app stack and blackscreen not open as required ,normaly i resigned my job do to this app b/c our salary are depoite by dashen bank",NEGATIVE,0.999639630317688,App Stability & Speed
1552,Wow Very Nice App,POSITIVE,0.9998499155044556,General User Feedback
1553,Telebirr agent deposit is not working until now. Please fix it. Fix it fast.,NEGATIVE,0.996275782585144,General User Feedback
1554,Very good,POSITIVE,0.9998520612716675,General User Feedback
1555,The developers have incorporated biometric login which has made the app very convenient and user friendly. I will now increase my rating as promised,POSITIVE,0.9970755577087402,Account Access Issues
1556,Memekaye miliyoon girmaa,NEGATIVE,0.9797621369361877,General User Feedback
1557,This app is 🤩,NEGATIVE,0.7835320234298706,General User Feedback
1558,Be adjusted this app is not available anytime,NEGATIVE,0.9995419979095459,General User Feedback
1559,Super app,POSITIVE,0.9932268261909485,General User Feedback
1560,"Very poor app! It locked my out without any reason, does not have any conformation or screenshots . And delay when opening of the app. It is just time wasting.",NEGATIVE,0.9998219609260559,App Stability & Speed
1561,Best app....,POSITIVE,0.9997749924659729,General User Feedback
1562,wow amole,POSITIVE,0.9994269609451294,General User Feedback
1563,We,POSITIVE,0.998214602470398,General User Feedback
1564,Tye app is mostly good but you should make it be able to save usernames instead of typing every time i want to login,POSITIVE,0.8945752382278442,Account Access Issues
1565,"It's good enough. But, there is slowing in beginning of the App....",NEGATIVE,0.9905561804771423,App Stability & Speed
1566,"Good for safety,take long way though",NEGATIVE,0.8347504734992981,General User Feedback
1567,😘,NEGATIVE,0.697056770324707,General User Feedback
1568,Bad app that not helping me the is not login,NEGATIVE,0.9990566372871399,Account Access Issues
1569,Best after removal of screelock password,POSITIVE,0.9804172515869141,Account Access Issues
1570,"I really don't get how this is the lite version and it is bigger than the og app, ah well it is what it is ig ¯⁠\⁠_😂_⁠/⁠¯",NEGATIVE,0.7981899380683899,General User Feedback
1571,"Dashen Bank is the gold standard of banking in Ethiopia! The mobile app makes banking convenient and efficient. Plus, the branch services is top-notch, with staff always ready to assist with a smile.",POSITIVE,0.9997432827949524,General User Feedback
1572,ማይ,NEGATIVE,0.697056770324707,General User Feedback
1573,Doesn't work most of the time,NEGATIVE,0.998852014541626,General User Feedback
1574,that is awesome,POSITIVE,0.9998675584793091,General User Feedback
1575,"It's so boring.... I don't wanna say this but this app so tough to take action. It's take long time and also it's conditional mostly it's not available, in 1 day it's work for 1 or 2 hour .... this bank so huge but de app it's not enough to define your exellence",NEGATIVE,0.9995031356811523,General User Feedback
1576,Jafare has fyguhfiwudgg,NEGATIVE,0.9514184594154358,General User Feedback
1577,it's fine,POSITIVE,0.9998621940612793,General User Feedback
1578,This app is very good Nice app people please use this app 😃☺️☺️,POSITIVE,0.9994275569915771,General User Feedback
1579,Wow amazing platform 🙏,POSITIVE,0.9998337030410767,General User Feedback
1580,"I tried to log in twice and locked me out. I tried to email them, but no one responded 🙃 please respond to our email back",NEGATIVE,0.9989142417907715,General User Feedback
1581,Why dont update,NEGATIVE,0.9983964562416077,UI & Design Feedback
1582,This app is so good and its an interesting,POSITIVE,0.9998619556427002,General User Feedback
1583,The best easy banking app ever @ Ethiopia,POSITIVE,0.9997434020042419,General User Feedback
1584,Amole lite wow its more easy for use and more secured. I really its one step a head,POSITIVE,0.9603884220123291,General User Feedback
1585,Excellent and Easy to use.,POSITIVE,0.9998741149902344,General User Feedback
1586,it's good app I'm using it right now but after it have installed doesn't work fastly and again goes to update..plc fix the problem..,NEGATIVE,0.9932883381843567,UI & Design Feedback
1587,Very nice,POSITIVE,0.9998563528060913,General User Feedback
1588,It's good app,POSITIVE,0.9998689889907837,General User Feedback
1589,Very secured app but after the last update it takes long time to start .pls minimize the start time ppl might have no patience to wait more than 30 seconds just for the app to open ..,NEGATIVE,0.9988976716995239,App Stability & Speed
1590,I don't know why I have been stuck with other mobile banking systems when all I needed was amole... I loved it,POSITIVE,0.9986721277236938,General User Feedback
1591,Special for me,POSITIVE,0.99954754114151,General User Feedback
1592,Baset app,POSITIVE,0.9855851531028748,General User Feedback
1593,it is good App,POSITIVE,0.9998652935028076,General User Feedback
1594,Nuuroo usmaan gaamilcom,NEGATIVE,0.9877434968948364,General User Feedback
1595,Very good app,POSITIVE,0.9998675584793091,General User Feedback
1596,Student,POSITIVE,0.9856825470924377,General User Feedback
1597,it has a lot of options but it is a slowe while opning by biometric,NEGATIVE,0.9981617331504822,App Stability & Speed
1598,The last update is not working correctly so i stop using this app betam huwala ker new dashen bank needs to work on its digital app teams,NEGATIVE,0.9997643828392029,UI & Design Feedback
1599,How to use application,POSITIVE,0.9884336590766907,General User Feedback
1600,cooooolllllll,NEGATIVE,0.9188387393951416,General User Feedback
1601,I prefered you b/cs your service charge is very fair.,POSITIVE,0.9982390403747559,General User Feedback
1602,Excellent App And Easy To Use Every where.,POSITIVE,0.999796450138092,General User Feedback
1603,ተመችቶናል,NEGATIVE,0.697056770324707,General User Feedback
1604,The best app,POSITIVE,0.9998469352722168,General User Feedback
1605,Well done Dashen Bank.,POSITIVE,0.9996711015701294,General User Feedback
1606,"The UI/UX experience is already good, but some minor tweaks in font sizes and color can take it to the top-notch level. Imagine the sheer joy and satisfaction your users will feel when they see the polished and refined interface you've created for them. Don't miss the opportunity to impress them even more with these simple yet impactful changes.",POSITIVE,0.9997569918632507,UI & Design Feedback
1607,I m the one here in Dashen bank,POSITIVE,0.8516913652420044,General User Feedback
1608,improve more,POSITIVE,0.9996280670166016,General User Feedback
1609,ለመግባት (login) ቀርፋፋ ነው ።,NEGATIVE,0.9760473966598511,Account Access Issues
1610,I like this,POSITIVE,0.9998672008514404,General User Feedback
1611,Longin fails repeatedly,NEGATIVE,0.9996817111968994,General User Feedback
1612,One of the best app I have ever seen it's simple to use,POSITIVE,0.9996010661125183,General User Feedback
1613,Personal scored,POSITIVE,0.9996507167816162,General User Feedback
1614,Welcome,POSITIVE,0.9998117089271545,General User Feedback
1615,Needs to be underrated. Bad service,NEGATIVE,0.9994471669197083,General User Feedback
1616,Easy to use,POSITIVE,0.9988542795181274,General User Feedback
1617,Its nice,POSITIVE,0.999854326248169,General User Feedback
1618,Mudeme,NEGATIVE,0.9995138645172119,General User Feedback
1619,The upgraded Amole lite app is nice. I’ve loved it. But #USSD CANNOT BE ADJUSTED FOR NEW CUSTOMERS ESPECIALLY THOSE WHO DO NOT HAVE SMARTPHONES. YOU NEED TO IMPROVE THIS ONE,NEGATIVE,0.6763232946395874,General User Feedback
1620,Past,NEGATIVE,0.9876970648765564,General User Feedback
1621,Open,POSITIVE,0.9997945427894592,App Stability & Speed
1622,Awesome,POSITIVE,0.9998682737350464,General User Feedback
1623,receipt downloading is not avialable in this version,NEGATIVE,0.9995287656784058,App Stability & Speed
1624,Good 👍,POSITIVE,0.9998576641082764,General User Feedback
1625,Not reliable!,NEGATIVE,0.9997972846031189,General User Feedback
1626,The last update doesn't work when you chose account to send money on lower Android version,NEGATIVE,0.9993185997009277,Transaction Performance
1627,Exchange rate is not real,NEGATIVE,0.9997653365135193,General User Feedback
1628,Good Security,POSITIVE,0.9998112320899963,General User Feedback
1629,"It's good app but i can not see the history of transactions on the app and also updated one is not good can't send always says, choose account",NEGATIVE,0.9947817921638489,Transaction Performance
1630,Its good,POSITIVE,0.9998385906219482,General User Feedback
1631,Happy day,POSITIVE,0.999869704246521,General User Feedback
1632,"Disabled taking screenshots so there's no way to share payment confirmation screenshot with people. When you think the app couldn't get any worse, somehow these people find a way to do so.",NEGATIVE,0.9993744492530823,Transaction Performance
1633,Too technical.,NEGATIVE,0.9996988773345947,General User Feedback
1634,🥰🥰🥰🥰,NEGATIVE,0.697056770324707,General User Feedback
1635,Fast and secured,POSITIVE,0.9997352957725525,General User Feedback
1636,Good but it need additional work it is slow in respond,NEGATIVE,0.9883925318717957,App Stability & Speed
1637,My best,POSITIVE,0.9997593760490417,General User Feedback
1638,"l am old customer of dashen bank, i started to use this app almost for five month, in those time i didn't saw any negative on this app, its interesting and you can pay and recieve payment easily. from ethiopian banks i give five star its always seek new technology than ever bank.",POSITIVE,0.9529340863227844,Transaction Performance
1639,Its nice please add reprint to get the receit,POSITIVE,0.9953243732452393,Feature Requests
1640,Amole 100%,POSITIVE,0.9951902627944946,General User Feedback
1641,I like it this app,POSITIVE,0.9997456669807434,General User Feedback
1642,Smart and best always !,POSITIVE,0.9998660087585449,General User Feedback
1643,Dashed Bank A...,NEGATIVE,0.9988144636154175,General User Feedback
1644,ያማችኋል አይሰራም,NEGATIVE,0.7850593328475952,General User Feedback
1645,since i started using this app its speed and reliability is great as well. it incorporates all technologies. I am very impressed with the modern work you are doing with little effort.,POSITIVE,0.9995009899139404,General User Feedback
1646,"It doesn't work, it keeps saying ""there was a problem submitting your request. Please try again later"" how come banking app service down all the time. It is very irritating.",NEGATIVE,0.9997333884239197,Feature Requests
1647,Excellent quality Applications Dashen bank for ever,POSITIVE,0.9995912909507751,General User Feedback
1648,Way,POSITIVE,0.9972752928733826,General User Feedback
1649,This is the most ridiculous thing I have ever seen they are on maintenance everyother day,NEGATIVE,0.9992629885673523,General User Feedback
1650,Well improved!,POSITIVE,0.9998608827590942,General User Feedback
1651,Keeps hanging ..,POSITIVE,0.9495452046394348,General User Feedback
1652,It's exceptional,POSITIVE,0.999876856803894,General User Feedback
1653,Dashen Bank Amole Lite essy to use and the connection is fast.,POSITIVE,0.9969583749771118,General User Feedback
1654,Ita fantastic,POSITIVE,0.9998735189437866,General User Feedback
1655,It is best app,POSITIVE,0.9997313618659973,General User Feedback
1656,Top,POSITIVE,0.9997069239616394,General User Feedback
1657,Dashen Bank is App 🥰👌,NEGATIVE,0.9317956566810608,General User Feedback
1658,<> መፈክራችው እና ስራችው አይገናኝም ። በጣም የሚያስጠላ app ነው። ቀድሞ ያልዘመና ነው በአጠቃላይ ጊዜ እና ገንዘብ የሚያከስር app ነው ። keep our time unless uses this app,NEGATIVE,0.9792190194129944,General User Feedback
1659,I am very comfortable with the efficiency,POSITIVE,0.9998661279678345,General User Feedback
1660,"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",NEGATIVE,0.9991627931594849,Account Access Issues
1661,⭐️⭐️⭐️⭐️⭐️,NEGATIVE,0.697056770324707,General User Feedback
1662,Too slow!,NEGATIVE,0.9995868802070618,App Stability & Speed
1663,a best tecnology appl.,POSITIVE,0.9997580647468567,General User Feedback
1664,This app no working 1 star,NEGATIVE,0.9996235370635986,General User Feedback
1665,This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,NEGATIVE,0.9142481684684753,Transaction Performance
1666,it sስሎው አፕፕ ፕሊስ ቸንግ አንድ ፋሰት,NEGATIVE,0.9256621599197388,General User Feedback
1667,There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,POSITIVE,0.9900099635124207,UI & Design Feedback
1668,"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",NEGATIVE,0.9978729486465454,Account Access Issues
1669,"very fast ,secure and simply to use i like amole",POSITIVE,0.9991076588630676,General User Feedback
1670,Amazing,POSITIVE,0.999875545501709,General User Feedback
1671,The best of the best app,POSITIVE,0.999821126461029,General User Feedback
1672,ለአጠቃቀም አመቺ እና ቀላል የሆነ የሞባይል መተግበሪያ ነው ።,NEGATIVE,0.932232677936554,General User Feedback
1673,It is a reliable and safe application.,POSITIVE,0.9998156428337097,General User Feedback
1674,"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",POSITIVE,0.9842479228973389,General User Feedback
1675,It is compatible.,POSITIVE,0.9997838139533997,General User Feedback
1676,It's very good app but always try to open requested update...,NEGATIVE,0.9434133768081665,App Stability & Speed
1677,please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,NEGATIVE,0.9988263249397278,App Stability & Speed
1678,"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",POSITIVE,0.9980560541152954,App Stability & Speed
1679,Not working sometimes,NEGATIVE,0.9993667006492615,General User Feedback
1680,The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,POSITIVE,0.9197631478309631,Transaction Performance
1681,ምንድን ነው password 🔑 expired የሚለው,NEGATIVE,0.9737004041671753,Account Access Issues
1682,Worst app ever all it does is load and fail plus your customer service on front are not supporting,NEGATIVE,0.9998000264167786,General User Feedback
1683,Best app I used it,POSITIVE,0.9970428347587585,General User Feedback
1684,Faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card.,POSITIVE,0.9939363598823547,General User Feedback
1685,Excllent,POSITIVE,0.5032477974891663,General User Feedback
1686,This is nice adds that I like it.,POSITIVE,0.9998762607574463,Feature Requests
1687,It is simple and fast.,POSITIVE,0.9998005032539368,General User Feedback
1688,👏👏👏,NEGATIVE,0.697056770324707,General User Feedback
1689,Vary good,POSITIVE,0.9998520612716675,General User Feedback
1690,Amazing banking app.,POSITIVE,0.9998632669448853,General User Feedback
1691,Great app,POSITIVE,0.999821126461029,General User Feedback
1692,Best app ever,POSITIVE,0.9997491240501404,General User Feedback
1693,Ashabul,POSITIVE,0.9779728651046753,General User Feedback
1694,Best easy and secure app thank you,POSITIVE,0.9998018145561218,General User Feedback
1695,Best app Ever!,POSITIVE,0.9997780919075012,General User Feedback
1696,"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",NEGATIVE,0.9992192983627319,Transaction Performance
1697,"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",NEGATIVE,0.9997442364692688,Transaction Performance
1698,Good app for use simple and easy,POSITIVE,0.9996581077575684,General User Feedback
1699,ባጠቃላይ ባንኩ እወደዋለሁኝ,NEGATIVE,0.8337252736091614,General User Feedback
1700,"Like your slogan, you are one step ahead.",POSITIVE,0.9997902512550354,General User Feedback
1701,Loved,POSITIVE,0.999881386756897,General User Feedback
1702,Very good app and secured,POSITIVE,0.9998586177825928,General User Feedback
1703,This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,NEGATIVE,0.9978798627853394,UI & Design Feedback
1704,Not too bad,POSITIVE,0.9989666938781738,General User Feedback
1705,Teribble need a lot of work to improve,NEGATIVE,0.9899706244468689,General User Feedback
1706,ok,POSITIVE,0.9997851252555847,General User Feedback
1707,ምርጥየ,NEGATIVE,0.697056770324707,General User Feedback
1708,Baheru ጭስ,NEGATIVE,0.7803630828857422,General User Feedback
1709,Wawu,POSITIVE,0.5730695724487305,General User Feedback
1710,Thank Dashen bank,POSITIVE,0.9997907280921936,General User Feedback
1711,Simple and secured,POSITIVE,0.9997952580451965,General User Feedback
1712,its nice and easg to use.Also its unique part is very fast,POSITIVE,0.999683141708374,General User Feedback
1713,It's just ewww the app overall,NEGATIVE,0.9976047277450562,General User Feedback
1714,Love it,POSITIVE,0.9998753070831299,General User Feedback
1715,Good App.,POSITIVE,0.9998503923416138,General User Feedback
1716,Simplify.,POSITIVE,0.9969447255134583,General User Feedback
1717,"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",NEGATIVE,0.9915285110473633,Account Access Issues
1718,good👍,NEGATIVE,0.697056770324707,General User Feedback
1719,good app,POSITIVE,0.9998493194580078,General User Feedback
1720,"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",POSITIVE,0.9993361830711365,General User Feedback
1721,Tell 6836,NEGATIVE,0.9464446902275085,General User Feedback
1722,"The login should be auto filled,",NEGATIVE,0.9990450739860535,Account Access Issues
1723,የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,NEGATIVE,0.944585382938385,General User Feedback
1724,Used balance check app,NEGATIVE,0.9891077280044556,General User Feedback
1725,Nice so perfect,POSITIVE,0.9998693466186523,General User Feedback
1726,It is easy to use,POSITIVE,0.9991773962974548,General User Feedback
1727,This appi is 👍Good,NEGATIVE,0.9003693461418152,General User Feedback
1728,ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,NEGATIVE,0.9879748821258545,Account Access Issues
1729,Thankz,POSITIVE,0.9998202919960022,General User Feedback
1730,Why should change password it's not good if ur client forget password it can be exhausted for client,NEGATIVE,0.9995655417442322,Account Access Issues
